"Value.SSB","Value.Recr","Value.SPRratio","Value.F","Value.Bratio","Value.ForeCatch","Value.OFLCatch","Value.lnSPB","year","model_run","iteration","scenario"
58428.7,5019940,0.279269,0.198897,0.146129,NA,NA,NA,2019,"constGrowthSelfTest_EM_2020",1,"constGrowth"
97980.3,5033330,0.367585,0.20722,0.245046,NA,NA,11.4925,2020,"constGrowthSelfTest_EM_2020",1,"constGrowth"
164974,5033330,0.55703,0.538245,0.412595,97115,114680,NA,2021,"constGrowthSelfTest_EM_2020",1,"constGrowth"
346.793,170514,0.32338,0.177617,0.000849425,NA,NA,5.84873,1981,"constGrowthSelfTest_EM_init",1,"constGrowth"
1009.72,569674,0.599985,0.458866,0.00247318,NA,NA,NA,1982,"constGrowthSelfTest_EM_init",1,"constGrowth"
3642.74,1095590,0.205494,0.0974658,0.00892243,NA,NA,NA,1983,"constGrowthSelfTest_EM_init",1,"constGrowth"
13218,844633,0.432122,0.250749,0.0323759,NA,NA,NA,1984,"constGrowthSelfTest_EM_init",1,"constGrowth"
28472.6,3442570,0.114041,0.0567796,0.0697399,NA,NA,NA,1985,"constGrowthSelfTest_EM_init",1,"constGrowth"
45986.8,4351420,0.0987034,0.0554945,0.112639,NA,NA,NA,1986,"constGrowthSelfTest_EM_init",1,"constGrowth"
92245.4,4021210,0.105649,0.05682,0.225943,NA,NA,NA,1987,"constGrowthSelfTest_EM_init",1,"constGrowth"
161120,874078,0.0462031,0.0266709,0.394643,NA,NA,NA,1988,"constGrowthSelfTest_EM_init",1,"constGrowth"
211528,2343180,0.132341,0.0630753,0.51811,NA,NA,NA,1989,"constGrowthSelfTest_EM_init",1,"constGrowth"
196761,3850980,0.217287,0.0930246,0.481941,NA,NA,NA,1990,"constGrowthSelfTest_EM_init",1,"constGrowth"
152261,3980650,0.300467,0.180023,0.372944,NA,NA,NA,1991,"constGrowthSelfTest_EM_init",1,"constGrowth"
138975,7629000,0.481769,0.374503,0.340402,NA,NA,NA,1992,"constGrowthSelfTest_EM_init",1,"constGrowth"
176682,17576100,0.10839,0.0631915,0.432761,NA,NA,NA,1993,"constGrowthSelfTest_EM_init",1,"constGrowth"
275340,10503200,0.245192,0.159612,0.67441,NA,NA,NA,1994,"constGrowthSelfTest_EM_init",1,"constGrowth"
497556,13099800,0.121906,0.0575109,1.2187,NA,NA,NA,1995,"constGrowthSelfTest_EM_init",1,"constGrowth"
664770,20018100,0.0879413,0.0422096,1.62827,NA,NA,NA,1996,"constGrowthSelfTest_EM_init",1,"constGrowth"
774755,18785100,0.092172,0.0435267,1.89766,NA,NA,NA,1997,"constGrowthSelfTest_EM_init",1,"constGrowth"
942896,5986650,0.158124,0.0773612,2.3095,NA,NA,NA,1998,"constGrowthSelfTest_EM_init",1,"constGrowth"
1070500,5825520,0.137621,0.0611914,2.62205,NA,NA,NA,1999,"constGrowthSelfTest_EM_init",1,"constGrowth"
957123,7045770,0.16364,0.0698281,2.34435,NA,NA,13.7717,2000,"constGrowthSelfTest_EM_init",1,"constGrowth"
758317,864512,0.25748,0.0883327,1.8574,NA,NA,NA,2001,"constGrowthSelfTest_EM_init",1,"constGrowth"
584127,32148500,0.40394,0.123297,1.43074,NA,NA,NA,2002,"constGrowthSelfTest_EM_init",1,"constGrowth"
419318,21579300,0.378002,0.14614,1.02707,NA,NA,NA,2003,"constGrowthSelfTest_EM_init",1,"constGrowth"
693436,18265600,0.249671,0.105209,1.69848,NA,NA,NA,2004,"constGrowthSelfTest_EM_init",1,"constGrowth"
1030020,8999780,0.258286,0.0821282,2.5229,NA,NA,NA,2005,"constGrowthSelfTest_EM_init",1,"constGrowth"
1177410,4714140,0.202931,0.0746514,2.8839,NA,NA,NA,2006,"constGrowthSelfTest_EM_init",1,"constGrowth"
1043240,2690410,0.300168,0.109619,2.55529,NA,NA,NA,2007,"constGrowthSelfTest_EM_init",1,"constGrowth"
788907,4220550,0.36625,0.116047,1.93233,NA,NA,NA,2008,"constGrowthSelfTest_EM_init",1,"constGrowth"
528899,6047650,0.368,0.138403,1.29547,NA,NA,NA,2009,"constGrowthSelfTest_EM_init",1,"constGrowth"
350946,468312,0.349863,0.198882,0.859598,NA,NA,NA,2010,"constGrowthSelfTest_EM_init",1,"constGrowth"
275565,203844,0.462195,0.245184,0.674962,NA,NA,NA,2011,"constGrowthSelfTest_EM_init",1,"constGrowth"
147106,215323,0.519276,0.42862,0.360316,NA,NA,NA,2012,"constGrowthSelfTest_EM_init",1,"constGrowth"
53315.2,432972,0.522373,0.556627,0.130589,NA,NA,NA,2013,"constGrowthSelfTest_EM_init",1,"constGrowth"
21939.5,1087320,0.407615,0.480901,0.0537379,NA,NA,NA,2014,"constGrowthSelfTest_EM_init",1,"constGrowth"
21645.7,823808,0.026778,0.0108641,0.0530183,NA,NA,NA,2015,"constGrowthSelfTest_EM_init",1,"constGrowth"
34716.1,1401070,0.343505,0.190106,0.0850326,NA,NA,NA,2016,"constGrowthSelfTest_EM_init",1,"constGrowth"
43131.8,740265,0.229748,0.136055,0.105646,NA,NA,NA,2017,"constGrowthSelfTest_EM_init",1,"constGrowth"
55886.6,4468600,0.297015,0.18918,0.136887,NA,NA,NA,2018,"constGrowthSelfTest_EM_init",1,"constGrowth"
59857.3,5137820,0.27646,0.192255,0.146613,NA,NA,10.9997,2019,"constGrowthSelfTest_EM_init",1,"constGrowth"
109704,5137820,0.528348,0.404876,0.268707,49841,68646.6,NA,2020,"constGrowthSelfTest_EM_init",1,"constGrowth"
958.886,354563,NA,NA,NA,NA,NA,6.86577,1981,"constGrowth_test2_OM",2,"constGrowth"
2206.04,635998,NA,NA,NA,NA,NA,NA,1982,"constGrowth_test2_OM",2,"constGrowth"
7233.05,781453,NA,NA,NA,NA,NA,NA,1983,"constGrowth_test2_OM",2,"constGrowth"
18123.6,844301,NA,NA,NA,NA,NA,NA,1984,"constGrowth_test2_OM",2,"constGrowth"
28289.4,2102080,NA,NA,NA,NA,NA,NA,1985,"constGrowth_test2_OM",2,"constGrowth"
40948.3,1586280,NA,NA,NA,NA,NA,NA,1986,"constGrowth_test2_OM",2,"constGrowth"
65551.6,3366990,NA,NA,NA,NA,NA,NA,1987,"constGrowth_test2_OM",2,"constGrowth"
88395.3,1291460,NA,NA,NA,NA,NA,NA,1988,"constGrowth_test2_OM",2,"constGrowth"
120912,2850160,NA,NA,NA,NA,NA,NA,1989,"constGrowth_test2_OM",2,"constGrowth"
129807,4188030,NA,NA,NA,NA,NA,NA,1990,"constGrowth_test2_OM",2,"constGrowth"
117820,3629960,NA,NA,NA,NA,NA,NA,1991,"constGrowth_test2_OM",2,"constGrowth"
128041,7929070,NA,NA,NA,NA,NA,NA,1992,"constGrowth_test2_OM",2,"constGrowth"
168304,21805200,NA,NA,NA,NA,NA,NA,1993,"constGrowth_test2_OM",2,"constGrowth"
266790,11526700,NA,NA,NA,NA,NA,NA,1994,"constGrowth_test2_OM",2,"constGrowth"
549110,12193000,NA,NA,NA,NA,NA,NA,1995,"constGrowth_test2_OM",2,"constGrowth"
763343,21880500,NA,NA,NA,NA,NA,NA,1996,"constGrowth_test2_OM",2,"constGrowth"
