"SpawnBio","Recruit_0","retainB_1","retainN_1","retainB_2","retainN_2","retainB_3","retainN_3","deadB_1","deadN_1","deadB_2","deadN_2","deadB_3","deadN_3","F_1","F_2","F_3","SPRratio","rec_dev","raw_rec_dev","year","model_run","iteration","scenario"
877044,0,0,0,30364.3,512823,101.7,784.886,0,0,30364.3,512823,101.7,784.886,0,0.177541,0.00126243,0,0.784705,0.784705,2005,"constGrowth_test2_OM",2,"constGrowth"
NA,6566940,20726.2,303109,0,0,41220.9,339142,20726.2,303109,0,0,41220.9,339142,0.500462,0,0.203315,0,0.954919,0.954919,2006,"constGrowth_test2_OM",2,"constGrowth"
1050490,0,0,0,39900.3,557530,0,0,0,0,39900.3,557530,0,0,0,0.279183,0,0,0.954919,0.954919,2006,"constGrowth_test2_OM",2,"constGrowth"
NA,7785500,46228,544732,0,0,48237,340918,46228,544732,0,0,48237,340918,1.05632,0,0.310075,0,0.112675,0.112675,2007,"constGrowth_test2_OM",2,"constGrowth"
936666,0,0,0,42910.1,658479,0,0,0,0,42910.1,658479,0,0,0,0.484919,0,0,0.112675,0.112675,2007,"constGrowth_test2_OM",2,"constGrowth"
NA,3353540,30249.3,382454,0,0,39800.1,268537,30249.3,382454,0,0,39800.1,268537,1.74749,0,0.21839,0,0.795098,0.795098,2008,"constGrowth_test2_OM",2,"constGrowth"
739976,0,0,0,41198.5,581687,0,0,0,0,41198.5,581687,0,0,0,0.571252,0,0,0.795098,0.795098,2008,"constGrowth_test2_OM",2,"constGrowth"
NA,6635550,14044.9,169782,0,0,44841.2,284632,14044.9,169782,0,0,44841.2,284632,0.160586,0,0.314488,0,0.739126,0.739126,2009,"constGrowth_test2_OM",2,"constGrowth"
531477,0,0,0,31146.5,532402,1369.73,8381.97,0,0,31146.5,532402,1369.73,8381.97,0,0.655808,0.0133705,0,0.739126,0.739126,2009,"constGrowth_test2_OM",2,"constGrowth"
NA,6274340,11274,158368,0,0,54085.9,334197,11274,158368,0,0,54085.9,334197,0.183964,0,0.518716,0,-2.20433,-2.20433,2010,"constGrowth_test2_OM",2,"constGrowth"
399426,0,0,0,27267.6,438297,0.0899999,0.540507,0,0,27267.6,438297,0.0899999,0.540507,0,0.407976,1.27211e-06,0,-2.20433,-2.20433,2010,"constGrowth_test2_OM",2,"constGrowth"
NA,330553,24871.4,278263,0,0,39750.5,270872,24871.4,278263,0,0,39750.5,270872,0.298787,0,0.399235,0,-3.00705,-3.00705,2011,"constGrowth_test2_OM",2,"constGrowth"
338590,0,0,0,23189.9,255495,5805.63,37775.7,0,0,23189.9,255495,5805.63,37775.7,0,2.46334,0.086286,0,-3.00705,-3.00705,2011,"constGrowth_test2_OM",2,"constGrowth"
NA,148125,1528.37,14777.2,0,0,91425.5,667504,1528.37,14777.2,0,0,91425.5,667504,0.0191668,0,1.44743,0,-2.51793,-2.51793,2012,"constGrowth_test2_OM",2,"constGrowth"
197285,0,0,0,13884.9,127038,1570.78,10932.5,0,0,13884.9,127038,1570.78,10932.5,0,2.04936,0.0432038,0,-2.51793,-2.51793,2012,"constGrowth_test2_OM",2,"constGrowth"
NA,241572,921.559,6776.06,0,0,57218.1,409623,921.559,6776.06,0,0,57218.1,409623,0.36928,0,1.5292,0,-1.4937,-1.4937,2013,"constGrowth_test2_OM",2,"constGrowth"
84040.8,0,0,0,5625.02,45781.4,908.01,6128.71,0,0,5625.02,45781.4,908.01,6128.71,0,0.371245,0.0422836,0,-1.4937,-1.4937,2013,"constGrowth_test2_OM",2,"constGrowth"
NA,672769,1830.92,13447.9,0,0,15216.8,100071,1830.92,13447.9,0,0,15216.8,100071,0.774677,0,0.706602,0,-1.0985,-1.0985,2014,"constGrowth_test2_OM",2,"constGrowth"
39881.5,0,0,0,727.71,8236.13,2193.87,13797.8,0,0,727.71,8236.13,2193.87,13797.8,0,0.125841,0.164565,0,-1.0985,-1.0985,2014,"constGrowth_test2_OM",2,"constGrowth"
NA,998840,6.13,38.0589,0,0,66.28,363.422,6.13,38.0589,0,0,66.28,363.422,0.000646047,0,0.182008,0,-1.45015,-1.45015,2015,"constGrowth_test2_OM",2,"constGrowth"
35201.2,0,0,0,185.82,1235.96,1.29,7.06327,0,0,185.82,1235.96,1.29,7.06327,0,0.0309792,0.00490817,0,-1.45015,-1.45015,2015,"constGrowth_test2_OM",2,"constGrowth"
NA,702711,283.54,1787.66,0,0,173.15,950.126,283.54,1787.66,0,0,173.15,950.126,0.0570805,0,0.692092,0,-1.16153,-1.16153,2016,"constGrowth_test2_OM",2,"constGrowth"
43924.2,0,0,0,7080.54,57342,0.0499999,0.273942,0,0,7080.54,57342,0.0499999,0.273942,0,2.03612,0.0003094,0,-1.16153,-1.16153,2016,"constGrowth_test2_OM",2,"constGrowth"
NA,937833,170.41,1275.22,0,0,1.17,6.42019,170.41,1275.22,0,0,1.17,6.42019,0.0756708,0,0.00604711,0,-2.08735,-2.08735,2017,"constGrowth_test2_OM",2,"constGrowth"
46469.2,0,0,0,6229.42,48192.3,2.21999,12.1614,0,0,6229.42,48192.3,2.21999,12.1614,0,1.00658,0.0156203,0,-2.08735,-2.08735,2017,"constGrowth_test2_OM",2,"constGrowth"
NA,408054,35.31,259.763,0,0,7.85999,43.1916,35.31,259.763,0,0,7.85999,43.1916,0.00979186,0,0.0459832,0,-0.11244,-0.11244,2018,"constGrowth_test2_OM",2,"constGrowth"
49740.9,0,0,0,11819.4,93094.2,2.50999,13.7657,0,0,11819.4,93094.2,2.50999,13.7657,0,1.85078,0.0202455,0,-0.11244,-0.11244,2018,"constGrowth_test2_OM",2,"constGrowth"
NA,4276580,130.86,931.497,0,0,7.72999,42.4774,130.86,931.497,0,0,7.72999,42.4774,0.0313336,0,0.0352078,0,0,0,2019,"constGrowth_test2_OM",2,"constGrowth"
44370.9,0,0,0,11819.4,92000,2.51,13.7656,0,0,11819.4,92000,2.51,13.7656,0,2.40922,0.0158121,0,0,0,2019,"constGrowth_test2_OM",2,"constGrowth"
NA,4785510,1200.52,8476.43,0,0,83.6865,458.448,1200.52,8476.43,0,0,83.6865,458.448,0.37395,0,0.36307,0,-0.0139079,-0.0139079,2020,"constGrowth_test2_OM",2,"constGrowth"
88885,0,0,0,21191,203080,17.4711,95.5936,0,0,21191,203080,17.4711,95.5936,0,4,0.116499,0,-0.0139079,-0.0139079,2020,"constGrowth_test2_OM",2,"constGrowth"
NA,4719420,4761.55,43914.9,0,0,233.11,1277.26,4761.55,43914.9,0,0,233.11,1277.26,1.96857,0,4,0.568056,-2.04135,-2.04135,2021,"constGrowth_test2_OM",2,"constGrowth"
158388,0,0,0,30988.3,315124,38.3363,209.887,0,0,30988.3,315124,38.3363,209.887,0,4,4,0.568056,-2.04135,-2.04135,2021,"constGrowth_test2_OM",2,"constGrowth"
NA,0,5.7799,64.5794,0,0,0,0,5.7799,64.5794,0,0,0,0,1.03023,0,0,0.393312,-2.95369,-2.95369,1981,"constGrowthSelfTest_EM_2020",2,"constGrowth"
339.64,0,0,0,57.1499,587.373,0,0,0,0,57.1499,587.373,0,0,0,0.891254,0,0.393312,-2.95369,-2.95369,1981,"constGrowthSelfTest_EM_2020",2,"constGrowth"
NA,201338,74.0693,656.97,0,0,0,0,74.0693,656.97,0,0,0,0,3.68425,0,0,0.596647,-1.88382,-1.88382,1982,"constGrowthSelfTest_EM_2020",2,"constGrowth"
1021.85,0,0,0,412.257,4916.4,0,0,0,0,412.257,4916.4,0,0,0,4.00001,0,0.596647,-1.88382,-1.88382,1982,"constGrowthSelfTest_EM_2020",2,"constGrowth"
NA,553934,213.19,3273.55,0,0,0,0,213.19,3273.55,0,0,0,0,0.242868,0,0,0.225122,-0.964081,-0.964081,1983,"constGrowthSelfTest_EM_2020",2,"constGrowth"
3998.22,0,0,0,159.12,1914.3,0,0,0,0,159.12,1914.3,0,0,0,0.307032,0,0.225122,-0.964081,-0.964081,1983,"constGrowthSelfTest_EM_2020",2,"constGrowth"
NA,1311570,75.39,1054.44,0,0,0,0,75.39,1054.44,0,0,0,0,0.0207806,0,0,0.422729,-1.48872,-1.48872,1984,"constGrowthSelfTest_EM_2020",2,"constGrowth"
13584.5,0,0,0,3495.8,38851.4,0,0,0,0,3495.8,38851.4,0,0,0,1.7695,0,0.422729,-1.48872,-1.48872,1984,"constGrowthSelfTest_EM_2020",2,"constGrowth"
NA,732553,819.43,14627.6,0,0,0,0,819.43,14627.6,0,0,0,0,0.831748,0,0,0.108062,-0.185744,-0.185744,1985,"constGrowthSelfTest_EM_2020",2,"constGrowth"
31530.5,0,0,0,1019,10776.6,0,0,0,0,1019,10776.6,0,0,0,0.167738,0,0.108062,-0.185744,-0.185744,1985,"constGrowthSelfTest_EM_2020",2,"constGrowth"
NA,2664970,387.71,6971.03,0,0,0,0,387.71,6971.03,0,0,0,0,0.316758,0,0,0.0905511,-0.302736,-0.302736,1986,"constGrowthSelfTest_EM_2020",2,"constGrowth"
47921.2,0,0,0,2278.89,20738.7,0,0,0,0,2278.89,20738.7,0,0,0,0.171212,0,0.0905511,-0.302736,-0.302736,1986,"constGrowthSelfTest_EM_2020",2,"constGrowth"
NA,2370730,2247.31,39118.4,0,0,0,0,2247.31,39118.4,0,0,0,0,0.0803701,0,0,0.11779,-0.00175147,-0.00175147,1987,"constGrowthSelfTest_EM_2020",2,"constGrowth"
79569.2,0,0,0,3639.76,41328.4,0,0,0,0,3639.76,41328.4,0,0,0,0.170375,0,0.11779,-0.00175147,-0.00175147,1987,"constGrowthSelfTest_EM_2020",2,"constGrowth"
NA,3203310,2179.91,34311.3,0,0,0,0,2179.91,34311.3,0,0,0,0,0.0647063,0,0,0.0655553,-1.46923,-1.46923,1988,"constGrowthSelfTest_EM_2020",2,"constGrowth"
114773,0,0,0,2614.75,26902.8,0,0,0,0,2614.75,26902.8,0,0,0,0.0670992,0,0.0655553,-1.46923,-1.46923,1988,"constGrowthSelfTest_EM_2020",2,"constGrowth"
NA,738384,7290.44,71001.7,0,0,0,0,7290.44,71001.7,0,0,0,0,0.267386,0,0,0.168461,-0.14026,-0.14026,1989,"constGrowthSelfTest_EM_2020",2,"constGrowth"
145391,0,0,0,8031.52,89155,0,0,0,0,8031.52,89155,0,0,0,0.128903,0,0.168461,-0.14026,-0.14026,1989,"constGrowthSelfTest_EM_2020",2,"constGrowth"
NA,2788980,6158.41,52695.7,0,0,0,0,6158.41,52695.7,0,0,0,0,0.256307,0,0,0.270318,0.00291811,0.00291811,1990,"constGrowthSelfTest_EM_2020",2,"constGrowth"
137652,0,0,0,14443.5,134267,0,0,0,0,14443.5,134267,0,0,0,0.344457,0,0.270318,0.00291811,0.00291811,1990,"constGrowthSelfTest_EM_2020",2,"constGrowth"
NA,3218300,24698,198516,0,0,0,0,24698,198516,0,0,0,0,1.53483,0,0,0.550525,0.131455,0.131455,1991,"constGrowthSelfTest_EM_2020",2,"constGrowth"
115650,0,0,0,10323.5,95725.6,0,0,0,0,10323.5,95725.6,0,0,0,0.310191,0,0.550525,0.131455,0.131455,1991,"constGrowthSelfTest_EM_2020",2,"constGrowth"
NA,3659740,43433.3,413710,0,0,3.9,24.3048,43433.3,413710,0,0,3.9,24.3048,1.14006,0,0.0004744,0.585243,0.739588,0.739588,1992,"constGrowthSelfTest_EM_2020",2,"constGrowth"
110424,0,0,0,30776.4,372433,0.18,1.07279,0,0,30776.4,372433,0.18,1.07279,0,1.89997,4.14011e-05,0.585243,0.739588,0.739588,1992,"constGrowthSelfTest_EM_2020",2,"constGrowth"
NA,6722930,822.8,8374.15,0,0,0,0,822.8,8374.15,0,0,0,0,0.0463159,0,0,0.128756,1.63064,1.63064,1993,"constGrowthSelfTest_EM_2020",2,"constGrowth"
145191,0,0,0,11345.8,143203,0,0,0,0,11345.8,143203,0,0,0,0.162136,0,0.128756,1.63064,1.63064,1993,"constGrowthSelfTest_EM_2020",2,"constGrowth"
NA,16388500,8838.65,91044.9,0,0,0,0,8838.65,91044.9,0,0,0,0,0.295997,0,0,0.282445,1.25308,1.25308,1994,"constGrowthSelfTest_EM_2020",2,"constGrowth"
233845,0,0,0,39748.4,545387,0,0,0,0,39748.4,545387,0,0,0,0.344791,0,0.282445,1.25308,1.25308,1994,"constGrowthSelfTest_EM_2020",2,"constGrowth"
NA,11234800,5993.28,61039.8,0,0,22.68,149.835,5993.28,61039.8,0,0,22.68,149.835,0.122258,0,0.00245238,0.138818,1.436,1.436,1995,"constGrowthSelfTest_EM_2020",2,"constGrowth"
441650,0,0,0,26565.7,357738,0,0,0,0,26565.7,357738,0,0,0,0.139332,0,0.138818,1.436,1.436,1995,"constGrowthSelfTest_EM_2020",2,"constGrowth"
NA,13489800,11917.3,115701,0,0,0,0,11917.3,115701,0,0,0,0,0.125903,0,0,0.0958741,1.82763,1.82763,1996,"constGrowthSelfTest_EM_2020",2,"constGrowth"
624690,0,0,0,19158.7,226003,43.54,275.587,0,0,19158.7,226003,43.54,275.587,0,0.0659223,0.00372139,0.0958741,1.82763,1.82763,1996,"constGrowthSelfTest_EM_2020",2,"constGrowth"
NA,19956700,13018.2,174707,0,0,27.22,181.585,13018.2,174707,0,0,27.22,181.585,0.0914442,0,0.00102781,0.0898918,1.75283,1.75283,1997,"constGrowthSelfTest_EM_2020",2,"constGrowth"
758304,0,0,0,24527.6,286021,0.82,5.18776,0,0,24527.6,286021,0.82,5.18776,0,0.0604167,3.97737e-05,0.0898918,1.75283,1.75283,1997,"constGrowthSelfTest_EM_2020",2,"constGrowth"
NA,18518400,18925.2,258342,0,0,488.25,3181.16,18925.2,258342,0,0,488.25,3181.16,0.102168,0,0.00977971,0.151079,0.572591,0.572591,1998,"constGrowthSelfTest_EM_2020",2,"constGrowth"
936696,0,0,0,63278.4,747771,74.39,461.848,0,0,63278.4,747771,74.39,461.848,0,0.132997,0.00194753,0.151079,0.572591,0.572591,1998,"constGrowthSelfTest_EM_2020",2,"constGrowth"
NA,5688960,14996.2,184016,0,0,725.2,5802.56,14996.2,184016,0,0,725.2,5802.56,1.95116,0,0.00281869,0.148378,0.623266,0.623266,1999,"constGrowthSelfTest_EM_2020",2,"constGrowth"
1065970,0,0,0,58341.4,747434,429.59,3145.85,0,0,58341.4,747434,429.59,3145.85,0,0.252507,0.00204974,0.148378,0.623266,0.623266,1999,"constGrowthSelfTest_EM_2020",2,"constGrowth"
NA,5984680,23693.4,263523,0,0,15586.2,120568,23693.4,263523,0,0,15586.2,120568,3.0738,0,0.0517676,0.184323,0.877279,0.877279,2000,"constGrowthSelfTest_EM_2020",2,"constGrowth"
950657,0,0,0,35179.2,430182,2336.9,16580.8,0,0,35179.2,430182,2336.9,16580.8,0,0.230709,0.00976941,0.184323,0.877279,0.877279,2000,"constGrowthSelfTest_EM_2020",2,"constGrowth"
NA,7715370,11550.5,135072,0,0,22546,161944,11550.5,135072,0,0,22546,161944,0.747974,0,0.0776479,0.245798,-0.910871,-0.910871,2001,"constGrowthSelfTest_EM_2020",2,"constGrowth"
751996,0,0,0,41118.4,665338,3136.84,21024.6,0,0,41118.4,665338,3136.84,21024.6,0,0.584755,0.0138923,0.245798,-0.910871,-0.910871,2001,"constGrowthSelfTest_EM_2020",2,"constGrowth"
NA,1290550,16562.7,212406,0,0,35525.7,243119,16562.7,212406,0,0,35525.7,243119,1.57346,0,0.156789,0.347433,2.14411,2.14411,2002,"constGrowthSelfTest_EM_2020",2,"constGrowth"
589524,0,0,0,36130.7,453606,597.29,3866.21,0,0,36130.7,453606,597.29,3866.21,0,0.78994,0.00350823,0.347433,2.14411,2.14411,2002,"constGrowthSelfTest_EM_2020",2,"constGrowth"
NA,27386300,10340.6,162691,0,0,37242.3,272515,10340.6,162691,0,0,37242.3,272515,0.825424,0,0.192345,0.330099,1.84887,1.84887,2003,"constGrowthSelfTest_EM_2020",2,"constGrowth"
430947,0,0,0,21300.5,321653,2618.43,18183.2,0,0,21300.5,321653,2618.43,18183.2,0,0.250767,0.01784,0.330099,1.84887,1.84887,2003,"constGrowthSelfTest_EM_2020",2,"constGrowth"
NA,20385100,17049,314701,0,0,46730.8,392045,17049,314701,0,0,46730.8,392045,0.223116,0,0.305695,0.256473,1.90023,1.90023,2004,"constGrowthSelfTest_EM_2020",2,"constGrowth"
633490,0,0,0,25249.9,364561,1016.32,8261.59,0,0,25249.9,364561,1016.32,8261.59,0,0.0726006,0.00829358,0.256473,1.90023,1.90023,2004,"constGrowthSelfTest_EM_2020",2,"constGrowth"
NA,21459400,13803,181681,0,0,54152.6,407395,13803,181681,0,0,54152.6,407395,0.221628,0,0.633617,0.264923,0.909777,0.909777,2005,"constGrowthSelfTest_EM_2020",2,"constGrowth"
928373,0,0,0,30364.2,432405,101.7,727.915,0,0,30364.2,432405,101.7,727.915,0,0.0710552,0.00165679,0.264923,0.909777,0.909777,2005,"constGrowthSelfTest_EM_2020",2,"constGrowth"
NA,7970230,20726.2,269998,0,0,41220.9,329376,20726.2,269998,0,0,41220.9,329376,0.363357,0,0.300158,0.216829,0.472607,0.472607,2006,"constGrowthSelfTest_EM_2020",2,"constGrowth"
1132940,0,0,0,39900.3,491910,0,0,0,0,39900.3,491910,0,0,0,0.0973272,0,0.216829,0.472607,0.472607,2006,"constGrowthSelfTest_EM_2020",2,"constGrowth"
NA,5147660,46228.1,562131,0,0,48237.1,327311,46228.1,562131,0,0,48237.1,327311,2.5978,0,0.636317,0.303662,-0.092754,-0.092754,2007,"constGrowthSelfTest_EM_2020",2,"constGrowth"
1036370,0,0,0,42910.1,551176,0,0,0,0,42910.1,551176,0,0,0,0.242102,0,0.303662,-0.092754,-0.092754,2007,"constGrowthSelfTest_EM_2020",2,"constGrowth"
NA,2924670,30186.1,370379,0,0,39801.9,257230,30186.1,370379,0,0,39801.9,257230,4.00002,0,0.342013,0.362782,0.244496,0.244496,2008,"constGrowthSelfTest_EM_2020",2,"constGrowth"
792400,0,0,0,41198.5,515417,0,0,0,0,41198.5,515417,0,0,0,0.397604,0,0.362782,0.244496,0.244496,2008,"constGrowthSelfTest_EM_2020",2,"constGrowth"
NA,4097730,14044.9,175203,0,0,44841.2,271786,14044.9,175203,0,0,44841.2,271786,0.164535,0,0.53767,0.373027,0.601284,0.601284,2009,"constGrowthSelfTest_EM_2020",2,"constGrowth"
538681,0,0,0,31146.5,430450,1369.73,8058.23,0,0,31146.5,430450,1369.73,8058.23,0,0.449269,0.023636,0.373027,0.601284,0.601284,2009,"constGrowthSelfTest_EM_2020",2,"constGrowth"
NA,5854560,11274,160313,0,0,54085.9,320036,11274,160313,0,0,54085.9,320036,0.171787,0,0.692871,0.353131,-2.14137,-2.14137,2010,"constGrowthSelfTest_EM_2020",2,"constGrowth"
358597,0,0,0,27267.6,429088,0.09,0.519833,0,0,27267.6,429088,0.09,0.519833,0,0.35828,1.73746e-06,0.353131,-2.14137,-2.14137,2010,"constGrowthSelfTest_EM_2020",2,"constGrowth"
NA,377027,24871.4,252359,0,0,39750.5,263087,24871.4,252359,0,0,39750.5,263087,0.475751,0,0.425944,0.517102,-2.22598,-2.22598,2011,"constGrowthSelfTest_EM_2020",2,"constGrowth"
276797,0,0,0,23189.9,247127,5805.63,36924.4,0,0,23189.9,247127,5805.63,36924.4,0,1.32563,0.0955596,0.517102,-2.22598,-2.22598,2011,"constGrowthSelfTest_EM_2020",2,"constGrowth"
NA,346440,1528.37,14435.1,0,0,91425.6,672454,1528.37,14435.1,0,0,91425.6,672454,0.0378537,0,1.90981,0.565244,-2.5772,-2.5772,2012,"constGrowthSelfTest_EM_2020",2,"constGrowth"
146293,0,0,0,13884.9,142957,1570.78,11165.6,0,0,13884.9,142957,1570.78,11165.6,0,1.11999,0.0620785,0.565244,-2.5772,-2.5772,2012,"constGrowthSelfTest_EM_2020",2,"constGrowth"
NA,243835,921.56,7817.6,0,0,57218,416156,921.56,7817.6,0,0,57218,416156,1.34115,0,2.85337,0.518329,-2.06324,-2.06324,2013,"constGrowthSelfTest_EM_2020",2,"constGrowth"
53698.8,0,0,0,5625.03,49566,908.01,6276.64,0,0,5625.03,49566,908.01,6276.64,0,0.485399,0.09554,0.518329,-2.06324,-2.06324,2013,"constGrowthSelfTest_EM_2020",2,"constGrowth"
NA,407666,1830.92,15365.6,0,0,15216.8,103076,1830.92,15365.6,0,0,15216.8,103076,2.44717,0,1.52413,0.406139,-0.973402,-0.973402,2014,"constGrowthSelfTest_EM_2020",2,"constGrowth"
23321,0,0,0,727.71,7483.54,2193.87,14192.2,0,0,727.71,7483.54,2193.87,14192.2,0,0.128222,0.447874,0.406139,-0.973402,-0.973402,2014,"constGrowthSelfTest_EM_2020",2,"constGrowth"
NA,1212320,6.13,42.1369,0,0,66.28,405.437,6.13,42.1369,0,0,66.28,405.437,0.00184536,0,0.0223922,0.0215103,-1.05596,-1.05596,2015,"constGrowthSelfTest_EM_2020",2,"constGrowth"
22655.8,0,0,0,185.82,1495.11,1.29,7.63295,0,0,185.82,1495.11,1.29,7.63295,0,0.0309171,0.000569379,0.0215103,-1.05596,-1.05596,2015,"constGrowthSelfTest_EM_2020",2,"constGrowth"
NA,1116250,283.54,1995.43,0,0,173.15,1040.78,283.54,1995.43,0,0,173.15,1040.78,0.0824095,0,0.065065,0.336134,-0.446789,-0.446789,2016,"constGrowthSelfTest_EM_2020",2,"constGrowth"
37043.6,0,0,0,7080.53,68278.2,0.05,0.29173,0,0,7080.53,68278.2,0.05,0.29173,0,1.06742,2.77361e-05,0.336134,-0.446789,-0.446789,2016,"constGrowthSelfTest_EM_2020",2,"constGrowth"
NA,2052680,170.41,1389.61,0,0,1.17,7.15869,170.41,1389.61,0,0,1.17,7.15869,0.0590563,0,0.000614264,0.214436,-1.29402,-1.29402,2017,"constGrowthSelfTest_EM_2020",2,"constGrowth"
50580.3,0,0,0,6229.43,58383.1,2.22,13.1622,0,0,6229.43,58383.1,2.22,13.1622,0,0.528676,0.00162257,0.214436,-1.29402,-1.29402,2017,"constGrowthSelfTest_EM_2020",2,"constGrowth"
NA,966149,35.31,281.927,0,0,7.86,50.9397,35.31,281.927,0,0,7.86,50.9397,0.00654907,0,0.00417285,0.249012,-0.634523,-0.634523,2018,"constGrowthSelfTest_EM_2020",2,"constGrowth"
73703.6,0,0,0,11819.4,109430,2.51,15.5103,0,0,11819.4,109430,2.51,15.5103,0,0.698155,0.00184862,0.249012,-0.634523,-0.634523,2018,"constGrowthSelfTest_EM_2020",2,"constGrowth"
NA,2717370,130.86,1016.01,0,0,7.73,51.1779,130.86,1016.01,0,0,7.73,51.1779,0.015214,0,0.0029507,0.208799,-0.0386283,-0.0386283,2019,"constGrowthSelfTest_EM_2020",2,"constGrowth"
81127.9,0,0,0,11819.4,103578,2.51,15.7704,0,0,11819.4,103578,2.51,15.7704,0,0.53813,0.0013105,0.208799,-0.0386283,-0.0386283,2019,"constGrowthSelfTest_EM_2020",2,"constGrowth"
NA,4931080,1200.52,9009.13,0,0,83.6865,545.846,1200.52,9009.13,0,0,83.6865,545.846,0.109289,0,0.0211859,0.316767,0,0,2020,"constGrowthSelfTest_EM_2020",2,"constGrowth"
101628,0,0,0,21191,188201,17.4711,108.58,0,0,21191,188201,17.4711,108.58,0,0.947396,0.00661739,0.316767,0,0,2020,"constGrowthSelfTest_EM_2020",2,"constGrowth"
NA,5125290,4761.54,36085.7,0,0,366.141,2374.71,4761.54,36085.7,0,0,366.141,2374.71,0.444743,0,0.0862146,0.556803,0,0,2021,"constGrowthSelfTest_EM_2020",2,"constGrowth"
152902,0,0,0,84618.7,874111,52.2219,323.706,0,0,84618.7,874111,52.2219,323.706,0,3.99988,0.0273224,0.556803,0,0,2021,"constGrowthSelfTest_EM_2020",2,"constGrowth"
NA,0,5.7799,64.5792,0,0,0,0,5.7799,64.5792,0,0,0,0,1.02804,0,0,0.393153,-2.96762,-2.96762,1981,"constGrowthSelfTest_EM_init",2,"constGrowth"
339.409,0,0,0,57.1499,587.295,0,0,0,0,57.1499,587.295,0,0,0,0.889693,0,0.393153,-2.96762,-2.96762,1981,"constGrowthSelfTest_EM_init",2,"constGrowth"
NA,202094,74.069,657.027,0,0,0,0,74.069,657.027,0,0,0,0,3.68414,0,0,0.596846,-1.89802,-1.89802,1982,"constGrowthSelfTest_EM_init",2,"constGrowth"
1021.65,0,0,0,412.272,4917.13,0,0,0,0,412.272,4917.13,0,0,0,4.00001,0,0.596846,-1.89802,-1.89802,1982,"constGrowthSelfTest_EM_init",2,"constGrowth"
NA,555868,213.19,3274.21,0,0,0,0,213.19,3274.21,0,0,0,0,0.243022,0,0,0.224848,-0.979315,-0.979315,1983,"constGrowthSelfTest_EM_init",2,"constGrowth"
4010.29,0,0,0,159.12,1915.34,0,0,0,0,159.12,1915.34,0,0,0,0.305979,0,0.224848,-0.979315,-0.979315,1983,"constGrowthSelfTest_EM_init",2,"constGrowth"
NA,1314780,75.39,1053.9,0,0,0,0,75.39,1053.9,0,0,0,0,0.0207319,0,0,0.421893,-1.50247,-1.50247,1984,"constGrowthSelfTest_EM_init",2,"constGrowth"
13631.9,0,0,0,3495.8,38850.7,0,0,0,0,3495.8,38850.7,0,0,0,1.75895,0,0.421893,-1.50247,-1.50247,1984,"constGrowthSelfTest_EM_init",2,"constGrowth"
NA,735437,819.43,14627.6,0,0,0,0,819.43,14627.6,0,0,0,0,0.82761,0,0,0.107618,-0.20044,-0.20044,1985,"constGrowthSelfTest_EM_init",2,"constGrowth"
31633.9,0,0,0,1019,10774.2,0,0,0,0,1019,10774.2,0,0,0,0.166776,0,0.107618,-0.20044,-0.20044,1985,"constGrowthSelfTest_EM_init",2,"constGrowth"
NA,2672930,387.71,6972,0,0,0,0,387.71,6972,0,0,0,0,0.315335,0,0,0.0902116,-0.317679,-0.317679,1986,"constGrowthSelfTest_EM_init",2,"constGrowth"
48079.1,0,0,0,2278.89,20740.4,0,0,0,0,2278.89,20740.4,0,0,0,0.170358,0,0.0902116,-0.317679,-0.317679,1986,"constGrowthSelfTest_EM_init",2,"constGrowth"
NA,2377230,2247.31,39118.1,0,0,0,0,2247.31,39118.1,0,0,0,0,0.0801093,0,0,0.117397,-0.0159895,-0.0159895,1987,"constGrowthSelfTest_EM_init",2,"constGrowth"
79834.7,0,0,0,3639.76,41328.7,0,0,0,0,3639.76,41328.7,0,0,0,0.169691,0,0.117397,-0.0159895,-0.0159895,1987,"constGrowthSelfTest_EM_init",2,"constGrowth"
NA,3214350,2179.91,34313.1,0,0,0,0,2179.91,34313.1,0,0,0,0,0.0645255,0,0,0.0653639,-1.48269,-1.48269,1988,"constGrowthSelfTest_EM_init",2,"constGrowth"
115146,0,0,0,2614.75,26903.8,0,0,0,0,2614.75,26903.8,0,0,0,0.0668704,0,0.0653639,-1.48269,-1.48269,1988,"constGrowthSelfTest_EM_init",2,"constGrowth"
NA,741499,7290.44,70999.2,0,0,0,0,7290.44,70999.2,0,0,0,0,0.266493,0,0,0.167938,-0.158541,-0.158541,1989,"constGrowthSelfTest_EM_init",2,"constGrowth"
145888,0,0,0,8031.52,89151.7,0,0,0,0,8031.52,89151.7,0,0,0,0.128547,0,0.167938,-0.158541,-0.158541,1989,"constGrowthSelfTest_EM_init",2,"constGrowth"
NA,2787300,6158.41,52700.3,0,0,0,0,6158.41,52700.3,0,0,0,0,0.255523,0,0,0.269532,-0.0141263,-0.0141263,1990,"constGrowthSelfTest_EM_init",2,"constGrowth"
138159,0,0,0,14443.5,134273,0,0,0,0,14443.5,134273,0,0,0,0.343362,0,0.269532,-0.0141263,-0.0141263,1990,"constGrowthSelfTest_EM_init",2,"constGrowth"
NA,3220340,24698,198602,0,0,0,0,24698,198602,0,0,0,0,1.52414,0,0,0.549453,0.114665,0.114665,1991,"constGrowthSelfTest_EM_init",2,"constGrowth"
