"Value.SSB","Value.Recr","Value.SPRratio","Value.F","Value.Bratio","Value.ForeCatch","Value.OFLCatch","Value.lnSPB","year","model_run","iteration","scenario"
761059,6739660,0.263763,0.276702,2.83656,NA,NA,NA,"2006","constGrowthfixedParamsEM_EM_2022","3","5pctAnnChangeNsamp20Model"
783082,2924410,0.345753,0.347475,2.91864,NA,NA,NA,"2007","constGrowthfixedParamsEM_EM_2022","3","5pctAnnChangeNsamp20Model"
660185,5515220,0.33464,0.329787,2.46059,NA,NA,NA,"2008","constGrowthfixedParamsEM_EM_2022","3","5pctAnnChangeNsamp20Model"
479007,10049300,0.350446,0.361951,1.78532,NA,NA,NA,"2009","constGrowthfixedParamsEM_EM_2022","3","5pctAnnChangeNsamp20Model"
358000,944140,0.334538,0.472786,1.33431,NA,NA,NA,"2010","constGrowthfixedParamsEM_EM_2022","3","5pctAnnChangeNsamp20Model"
382000,165184,0.357203,0.462762,1.42376,NA,NA,12.8532,"2011","constGrowthfixedParamsEM_EM_2022","3","5pctAnnChangeNsamp20Model"
276639,315460,0.479916,0.665569,1.03107,NA,NA,NA,"2012","constGrowthfixedParamsEM_EM_2022","3","5pctAnnChangeNsamp20Model"
148172,618106,0.434942,0.669453,0.552254,NA,NA,NA,"2013","constGrowthfixedParamsEM_EM_2022","3","5pctAnnChangeNsamp20Model"
83110.1,860297,0.26246,0.407911,0.309761,NA,NA,NA,"2014","constGrowthfixedParamsEM_EM_2022","3","5pctAnnChangeNsamp20Model"
62386.1,236525,0.00975787,0.00837821,0.232521,NA,NA,NA,"2015","constGrowthfixedParamsEM_EM_2022","3","5pctAnnChangeNsamp20Model"
59515.7,651088,0.280396,0.260572,0.221822,NA,NA,NA,"2016","constGrowthfixedParamsEM_EM_2022","3","5pctAnnChangeNsamp20Model"
47168.3,368807,0.384614,0.281144,0.175802,NA,NA,NA,"2017","constGrowthfixedParamsEM_EM_2022","3","5pctAnnChangeNsamp20Model"
39827.9,219444,0.547567,0.621331,0.148444,NA,NA,NA,"2018","constGrowthfixedParamsEM_EM_2022","3","5pctAnnChangeNsamp20Model"
29067.5,38496.6,0.747842,0.85307,0.108338,NA,NA,NA,"2019","constGrowthfixedParamsEM_EM_2022","3","5pctAnnChangeNsamp20Model"
16988.5,7600.43,0.473507,0.357231,0.0633184,NA,NA,NA,"2020","constGrowthfixedParamsEM_EM_2022","3","5pctAnnChangeNsamp20Model"
10848.5,13208.8,3.61586e-05,1.14585e-05,0.0404336,NA,NA,NA,"2021","constGrowthfixedParamsEM_EM_2022","3","5pctAnnChangeNsamp20Model"
7329.13,315421,0.0222839,0.0462114,0.0273166,NA,NA,8.89961,"2022","constGrowthfixedParamsEM_EM_2022","3","5pctAnnChangeNsamp20Model"
4786.01,211535,9.93622e-05,0.000212706,0.0178381,0.508005,4703.76,NA,"2023","constGrowthfixedParamsEM_EM_2022","3","5pctAnnChangeNsamp20Model"
473496,7068660,0.348181,0.553853,1.43898,NA,NA,13.0679,"2000","constGrowthfixedParamsEM_EM_2023","3","5pctAnnChangeNsamp20Model"
386938,1155680,0.352006,0.683524,1.17592,NA,NA,NA,"2001","constGrowthfixedParamsEM_EM_2023","3","5pctAnnChangeNsamp20Model"
339260,12636200,0.366785,0.819689,1.03103,NA,NA,NA,"2002","constGrowthfixedParamsEM_EM_2023","3","5pctAnnChangeNsamp20Model"
263124,9369170,0.360664,0.897455,0.799647,NA,NA,NA,"2003","constGrowthfixedParamsEM_EM_2023","3","5pctAnnChangeNsamp20Model"
355355,18642100,0.354873,0.819378,1.07994,NA,NA,NA,"2004","constGrowthfixedParamsEM_EM_2023","3","5pctAnnChangeNsamp20Model"
475037,7996970,0.374099,0.721042,1.44366,NA,NA,NA,"2005","constGrowthfixedParamsEM_EM_2023","3","5pctAnnChangeNsamp20Model"
692973,6850340,0.306776,0.506165,2.10598,NA,NA,NA,"2006","constGrowthfixedParamsEM_EM_2023","3","5pctAnnChangeNsamp20Model"
704932,2915400,0.372501,0.647302,2.14232,NA,NA,NA,"2007","constGrowthfixedParamsEM_EM_2023","3","5pctAnnChangeNsamp20Model"
605626,5659700,0.344365,0.604183,1.84053,NA,NA,NA,"2008","constGrowthfixedParamsEM_EM_2023","3","5pctAnnChangeNsamp20Model"
449607,11099500,0.339648,0.658602,1.36638,NA,NA,NA,"2009","constGrowthfixedParamsEM_EM_2023","3","5pctAnnChangeNsamp20Model"
361460,1093160,0.315657,0.817626,1.09849,NA,NA,NA,"2010","constGrowthfixedParamsEM_EM_2023","3","5pctAnnChangeNsamp20Model"
411628,203346,0.316074,0.721101,1.25096,NA,NA,12.9279,"2011","constGrowthfixedParamsEM_EM_2023","3","5pctAnnChangeNsamp20Model"
304354,494812,0.430993,1.03188,0.924948,NA,NA,NA,"2012","constGrowthfixedParamsEM_EM_2023","3","5pctAnnChangeNsamp20Model"
172095,1299470,0.386495,1.01836,0.523005,NA,NA,NA,"2013","constGrowthfixedParamsEM_EM_2023","3","5pctAnnChangeNsamp20Model"
105626,1125710,0.200009,0.572438,0.321001,NA,NA,NA,"2014","constGrowthfixedParamsEM_EM_2023","3","5pctAnnChangeNsamp20Model"
92723.4,458505,0.00512584,0.00974611,0.281791,NA,NA,NA,"2015","constGrowthfixedParamsEM_EM_2023","3","5pctAnnChangeNsamp20Model"
92269.6,1133770,0.188087,0.285622,0.280412,NA,NA,NA,"2016","constGrowthfixedParamsEM_EM_2023","3","5pctAnnChangeNsamp20Model"
77468.2,572184,0.221271,0.293442,0.23543,NA,NA,NA,"2017","constGrowthfixedParamsEM_EM_2023","3","5pctAnnChangeNsamp20Model"
71851.1,780403,0.322466,0.580622,0.218359,NA,NA,NA,"2018","constGrowthfixedParamsEM_EM_2023","3","5pctAnnChangeNsamp20Model"
59765.2,241914,0.411147,0.700244,0.181629,NA,NA,NA,"2019","constGrowthfixedParamsEM_EM_2023","3","5pctAnnChangeNsamp20Model"
50290.5,65452.4,0.127888,0.210484,0.152835,NA,NA,NA,"2020","constGrowthfixedParamsEM_EM_2023","3","5pctAnnChangeNsamp20Model"
42279.5,111882,5.66386e-06,5.12725e-06,0.12849,NA,NA,NA,"2021","constGrowthfixedParamsEM_EM_2023","3","5pctAnnChangeNsamp20Model"
31981.4,46869.6,0.00563422,0.0184921,0.097193,NA,NA,NA,"2022","constGrowthfixedParamsEM_EM_2023","3","5pctAnnChangeNsamp20Model"
12338.8,499962,0.779545,1.90871,0.0374982,NA,NA,9.4205,"2023","constGrowthfixedParamsEM_EM_2023","3","5pctAnnChangeNsamp20Model"
9713.94,402258,1.78717e-05,2.72024e-05,0.0295211,0.0721974,0.164635,NA,"2024","constGrowthfixedParamsEM_EM_2023","3","5pctAnnChangeNsamp20Model"
661620,1747640,0.427619,0.190768,22.6434,NA,NA,13.4024,"2000","constGrowthfixedParamsEM_EM_2024","3","5pctAnnChangeNsamp20Model"
944916,18108.9,0.182906,0.273315,32.339,NA,NA,NA,"2001","constGrowthfixedParamsEM_EM_2024","3","5pctAnnChangeNsamp20Model"
686081,9649810,0.0860845,0.118857,23.4806,NA,NA,NA,"2002","constGrowthfixedParamsEM_EM_2024","3","5pctAnnChangeNsamp20Model"
456041,4959.43,0.441285,0.154708,15.6076,NA,NA,NA,"2003","constGrowthfixedParamsEM_EM_2024","3","5pctAnnChangeNsamp20Model"
323473,43898100,0.657026,0.563541,11.0706,NA,NA,NA,"2004","constGrowthfixedParamsEM_EM_2024","3","5pctAnnChangeNsamp20Model"
249565,67877.6,0.653399,1.00357,8.54118,NA,NA,NA,"2005","constGrowthfixedParamsEM_EM_2024","3","5pctAnnChangeNsamp20Model"
375914,2523230,0.423434,0.313078,12.8653,NA,NA,NA,"2006","constGrowthfixedParamsEM_EM_2024","3","5pctAnnChangeNsamp20Model"
725725,4667200,0.436871,0.166939,24.8374,NA,NA,NA,"2007","constGrowthfixedParamsEM_EM_2024","3","5pctAnnChangeNsamp20Model"
599632,1371000,0.107639,0.2094,20.5219,NA,NA,NA,"2008","constGrowthfixedParamsEM_EM_2024","3","5pctAnnChangeNsamp20Model"
444686,1321890,0.435306,0.168855,15.219,NA,NA,NA,"2009","constGrowthfixedParamsEM_EM_2024","3","5pctAnnChangeNsamp20Model"
314985,750827,0.576001,0.53891,10.7801,NA,NA,NA,"2010","constGrowthfixedParamsEM_EM_2024","3","5pctAnnChangeNsamp20Model"
164011,3903.95,0.707316,0.84052,5.61313,NA,NA,NA,"2011","constGrowthfixedParamsEM_EM_2024","3","5pctAnnChangeNsamp20Model"
85889.5,40814.3,0.612421,0.537762,2.9395,NA,NA,11.3608,"2012","constGrowthfixedParamsEM_EM_2024","3","5pctAnnChangeNsamp20Model"
38363.6,49308.1,0.686653,1.13255,1.31296,NA,NA,NA,"2013","constGrowthfixedParamsEM_EM_2024","3","5pctAnnChangeNsamp20Model"
6570.4,489918,0.685203,1.8182,0.224867,NA,NA,NA,"2014","constGrowthfixedParamsEM_EM_2024","3","5pctAnnChangeNsamp20Model"
1594.4,457559,0.511261,0.628819,0.054567,NA,NA,NA,"2015","constGrowthfixedParamsEM_EM_2024","3","5pctAnnChangeNsamp20Model"
4409.74,613748,0.642666,1.57135,0.15092,NA,NA,NA,"2016","constGrowthfixedParamsEM_EM_2024","3","5pctAnnChangeNsamp20Model"
9896.04,1207.41,0.694313,2.21828,0.338684,NA,NA,NA,"2017","constGrowthfixedParamsEM_EM_2024","3","5pctAnnChangeNsamp20Model"
10602.6,11369,0.673501,2.0076,0.362866,NA,NA,NA,"2018","constGrowthfixedParamsEM_EM_2024","3","5pctAnnChangeNsamp20Model"
8035.94,252264,0.686883,2.11501,0.275024,NA,NA,NA,"2019","constGrowthfixedParamsEM_EM_2024","3","5pctAnnChangeNsamp20Model"
1572.57,34288.6,0.612528,1.57894,0.0538201,NA,NA,NA,"2020","constGrowthfixedParamsEM_EM_2024","3","5pctAnnChangeNsamp20Model"
2151.33,1966270,5.18284e-05,4.00412e-05,0.0736274,NA,NA,NA,"2021","constGrowthfixedParamsEM_EM_2024","3","5pctAnnChangeNsamp20Model"
4683.59,1616360,0.0145453,0.000141063,0.160292,NA,NA,NA,"2022","constGrowthfixedParamsEM_EM_2024","3","5pctAnnChangeNsamp20Model"
15802.8,2257610,0.407197,0.361363,0.540839,NA,NA,NA,"2023","constGrowthfixedParamsEM_EM_2024","3","5pctAnnChangeNsamp20Model"
45956.9,501451,0.680807,2.21577,1.57284,NA,NA,10.7355,"2024","constGrowthfixedParamsEM_EM_2024","3","5pctAnnChangeNsamp20Model"
40534.6,489989,0.540936,1.26091,1.38726,23999.4,29516.9,NA,"2025","constGrowthfixedParamsEM_EM_2024","3","5pctAnnChangeNsamp20Model"
445516,7219770,0.353681,0.411932,1.15099,NA,NA,13.007,"2000","constGrowthfixedParamsEM_EM_2025","3","5pctAnnChangeNsamp20Model"
378069,1192360,0.343833,0.484808,0.976742,NA,NA,NA,"2001","constGrowthfixedParamsEM_EM_2025","3","5pctAnnChangeNsamp20Model"
341366,12574100,0.364732,0.576357,0.881919,NA,NA,NA,"2002","constGrowthfixedParamsEM_EM_2025","3","5pctAnnChangeNsamp20Model"
264638,9279070,0.336707,0.601706,0.683694,NA,NA,NA,"2003","constGrowthfixedParamsEM_EM_2025","3","5pctAnnChangeNsamp20Model"
334508,18881600,0.363385,0.599542,0.864201,NA,NA,NA,"2004","constGrowthfixedParamsEM_EM_2025","3","5pctAnnChangeNsamp20Model"
443300,8927470,0.376353,0.522176,1.14527,NA,NA,NA,"2005","constGrowthfixedParamsEM_EM_2025","3","5pctAnnChangeNsamp20Model"
654749,7354900,0.316162,0.37695,1.69155,NA,NA,NA,"2006","constGrowthfixedParamsEM_EM_2025","3","5pctAnnChangeNsamp20Model"
702992,3403500,0.376393,0.456805,1.81618,NA,NA,NA,"2007","constGrowthfixedParamsEM_EM_2025","3","5pctAnnChangeNsamp20Model"
625190,6684830,0.325151,0.4133,1.61518,NA,NA,NA,"2008","constGrowthfixedParamsEM_EM_2025","3","5pctAnnChangeNsamp20Model"
481282,13644800,0.310192,0.432019,1.24339,NA,NA,NA,"2009","constGrowthfixedParamsEM_EM_2025","3","5pctAnnChangeNsamp20Model"
394231,1332390,0.283289,0.520438,1.0185,NA,NA,NA,"2010","constGrowthfixedParamsEM_EM_2025","3","5pctAnnChangeNsamp20Model"
479802,265949,0.288773,0.444716,1.23957,NA,NA,NA,"2011","constGrowthfixedParamsEM_EM_2025","3","5pctAnnChangeNsamp20Model"
408524,711606,0.353774,0.525551,1.05542,NA,NA,12.9203,"2012","constGrowthfixedParamsEM_EM_2025","3","5pctAnnChangeNsamp20Model"
253515,1708700,0.313128,0.527607,0.654956,NA,NA,NA,"2013","constGrowthfixedParamsEM_EM_2025","3","5pctAnnChangeNsamp20Model"
161497,2787900,0.148119,0.270526,0.417227,NA,NA,NA,"2014","constGrowthfixedParamsEM_EM_2025","3","5pctAnnChangeNsamp20Model"
134493,651594,0.00303986,0.00466966,0.347462,NA,NA,NA,"2015","constGrowthfixedParamsEM_EM_2025","3","5pctAnnChangeNsamp20Model"
148993,1861820,0.0891385,0.124191,0.384924,NA,NA,NA,"2016","constGrowthfixedParamsEM_EM_2025","3","5pctAnnChangeNsamp20Model"
137974,1189810,0.130136,0.115609,0.356457,NA,NA,NA,"2017","constGrowthfixedParamsEM_EM_2025","3","5pctAnnChangeNsamp20Model"
128094,2049330,0.190105,0.227181,0.33093,NA,NA,NA,"2018","constGrowthfixedParamsEM_EM_2025","3","5pctAnnChangeNsamp20Model"
115799,1070130,0.217821,0.25316,0.299168,NA,NA,NA,"2019","constGrowthfixedParamsEM_EM_2025","3","5pctAnnChangeNsamp20Model"
115526,409415,0.0478768,0.0651828,0.298461,NA,NA,NA,"2020","constGrowthfixedParamsEM_EM_2025","3","5pctAnnChangeNsamp20Model"
114864,828903,1.45786e-06,1.34369e-06,0.296752,NA,NA,NA,"2021","constGrowthfixedParamsEM_EM_2025","3","5pctAnnChangeNsamp20Model"
97917.5,403803,0.00242835,0.00429842,0.25297,NA,NA,NA,"2022","constGrowthfixedParamsEM_EM_2025","3","5pctAnnChangeNsamp20Model"
71301.3,627278,0.307791,0.414044,0.184207,NA,NA,NA,"2023","constGrowthfixedParamsEM_EM_2025","3","5pctAnnChangeNsamp20Model"
61275.6,81732.2,0.808437,1.48628,0.158306,NA,NA,NA,"2024","constGrowthfixedParamsEM_EM_2025","3","5pctAnnChangeNsamp20Model"
28548.8,1093310,0.834696,1.81807,0.073756,NA,NA,10.2594,"2025","constGrowthfixedParamsEM_EM_2025","3","5pctAnnChangeNsamp20Model"
9202.06,401730,1.99003e-05,3.69657e-05,0.0237735,0.133721,6571.85,NA,"2026","constGrowthfixedParamsEM_EM_2025","3","5pctAnnChangeNsamp20Model"
448427,7211990,0.350625,0.4967,1.14219,NA,NA,13.0135,"2000","constGrowthfixedParamsEM_EM_2026","3","5pctAnnChangeNsamp20Model"
378693,1430020,0.344649,0.58328,0.964571,NA,NA,NA,"2001","constGrowthfixedParamsEM_EM_2026","3","5pctAnnChangeNsamp20Model"
340990,12897200,0.365489,0.698927,0.868539,NA,NA,NA,"2002","constGrowthfixedParamsEM_EM_2026","3","5pctAnnChangeNsamp20Model"
268570,9484420,0.336094,0.710831,0.684077,NA,NA,NA,"2003","constGrowthfixedParamsEM_EM_2026","3","5pctAnnChangeNsamp20Model"
335474,18986700,0.36496,0.719447,0.85449,NA,NA,NA,"2004","constGrowthfixedParamsEM_EM_2026","3","5pctAnnChangeNsamp20Model"
450537,9113840,0.374693,0.61715,1.14757,NA,NA,NA,"2005","constGrowthfixedParamsEM_EM_2026","3","5pctAnnChangeNsamp20Model"
659351,7116000,0.31372,0.453775,1.67944,NA,NA,NA,"2006","constGrowthfixedParamsEM_EM_2026","3","5pctAnnChangeNsamp20Model"
718650,3409130,0.372158,0.542792,1.83048,NA,NA,NA,"2007","constGrowthfixedParamsEM_EM_2026","3","5pctAnnChangeNsamp20Model"
635665,6942200,0.319519,0.492445,1.61911,NA,NA,NA,"2008","constGrowthfixedParamsEM_EM_2026","3","5pctAnnChangeNsamp20Model"
486115,13597400,0.310431,0.515515,1.23819,NA,NA,NA,"2009","constGrowthfixedParamsEM_EM_2026","3","5pctAnnChangeNsamp20Model"
393812,1365930,0.282292,0.623598,1.00308,NA,NA,NA,"2010","constGrowthfixedParamsEM_EM_2026","3","5pctAnnChangeNsamp20Model"
479224,307417,0.290114,0.540673,1.22063,NA,NA,NA,"2011","constGrowthfixedParamsEM_EM_2026","3","5pctAnnChangeNsamp20Model"
420010,735994,0.346043,0.618783,1.06981,NA,NA,NA,"2012","constGrowthfixedParamsEM_EM_2026","3","5pctAnnChangeNsamp20Model"
261701,1552940,0.308241,0.620952,0.666581,NA,NA,12.475,"2013","constGrowthfixedParamsEM_EM_2026","3","5pctAnnChangeNsamp20Model"
165508,2963190,0.146703,0.317637,0.421567,NA,NA,NA,"2014","constGrowthfixedParamsEM_EM_2026","3","5pctAnnChangeNsamp20Model"
133185,723841,0.00289759,0.00564442,0.339236,NA,NA,NA,"2015","constGrowthfixedParamsEM_EM_2026","3","5pctAnnChangeNsamp20Model"
148455,1760160,0.100836,0.151031,0.378131,NA,NA,NA,"2016","constGrowthfixedParamsEM_EM_2026","3","5pctAnnChangeNsamp20Model"
141788,1229560,0.12559,0.136244,0.361149,NA,NA,NA,"2017","constGrowthfixedParamsEM_EM_2026","3","5pctAnnChangeNsamp20Model"
129183,1979020,0.19034,0.271857,0.329044,NA,NA,NA,"2018","constGrowthfixedParamsEM_EM_2026","3","5pctAnnChangeNsamp20Model"
115972,1044420,0.223545,0.304723,0.295394,NA,NA,NA,"2019","constGrowthfixedParamsEM_EM_2026","3","5pctAnnChangeNsamp20Model"
114066,352285,0.0476922,0.0797698,0.290538,NA,NA,NA,"2020","constGrowthfixedParamsEM_EM_2026","3","5pctAnnChangeNsamp20Model"
113641,896605,1.57494e-06,1.64611e-06,0.289456,NA,NA,NA,"2021","constGrowthfixedParamsEM_EM_2026","3","5pctAnnChangeNsamp20Model"
96091.8,489346,0.00243333,0.0052867,0.244756,NA,NA,NA,"2022","constGrowthfixedParamsEM_EM_2026","3","5pctAnnChangeNsamp20Model"
69761.7,764727,0.311638,0.511971,0.177691,NA,NA,NA,"2023","constGrowthfixedParamsEM_EM_2026","3","5pctAnnChangeNsamp20Model"
62355.8,24967.9,0.798349,1.76484,0.158827,NA,NA,NA,"2024","constGrowthfixedParamsEM_EM_2026","3","5pctAnnChangeNsamp20Model"
31981,71735.3,0.792083,2.02883,0.0814591,NA,NA,NA,"2025","constGrowthfixedParamsEM_EM_2026","3","5pctAnnChangeNsamp20Model"
10719.1,464645,0.0158335,0.055736,0.0273027,NA,NA,9.27978,"2026","constGrowthfixedParamsEM_EM_2026","3","5pctAnnChangeNsamp20Model"
8261.52,364443,2.60937e-05,8.36628e-05,0.021043,0.237699,782.065,NA,"2027","constGrowthfixedParamsEM_EM_2026","3","5pctAnnChangeNsamp20Model"
441432,7430700,0.345504,0.585373,1.03719,NA,NA,12.9978,"2000","constGrowthfixedParamsEM_EM_2027","3","5pctAnnChangeNsamp20Model"
384733,1127710,0.328,0.678975,0.903973,NA,NA,NA,"2001","constGrowthfixedParamsEM_EM_2027","3","5pctAnnChangeNsamp20Model"
357327,12532300,0.351539,0.776176,0.839579,NA,NA,NA,"2002","constGrowthfixedParamsEM_EM_2027","3","5pctAnnChangeNsamp20Model"
283659,8756070,0.32849,0.81804,0.666488,NA,NA,NA,"2003","constGrowthfixedParamsEM_EM_2027","3","5pctAnnChangeNsamp20Model"
363465,18832600,0.35247,0.782661,0.854001,NA,NA,NA,"2004","constGrowthfixedParamsEM_EM_2027","3","5pctAnnChangeNsamp20Model"
470495,8700960,0.362897,0.691602,1.10548,NA,NA,NA,"2005","constGrowthfixedParamsEM_EM_2027","3","5pctAnnChangeNsamp20Model"
683824,7593370,0.310758,0.50859,1.60672,NA,NA,NA,"2006","constGrowthfixedParamsEM_EM_2027","3","5pctAnnChangeNsamp20Model"
716891,3472140,0.36756,0.632627,1.68441,NA,NA,NA,"2007","constGrowthfixedParamsEM_EM_2027","3","5pctAnnChangeNsamp20Model"
638762,6814860,0.309744,0.570144,1.50084,NA,NA,NA,"2008","constGrowthfixedParamsEM_EM_2027","3","5pctAnnChangeNsamp20Model"
497453,13998600,0.296681,0.594907,1.16882,NA,NA,NA,"2009","constGrowthfixedParamsEM_EM_2027","3","5pctAnnChangeNsamp20Model"
423605,1379100,0.272458,0.699229,0.995305,NA,NA,NA,"2010","constGrowthfixedParamsEM_EM_2027","3","5pctAnnChangeNsamp20Model"
517286,286434,0.278189,0.578571,1.21542,NA,NA,NA,"2011","constGrowthfixedParamsEM_EM_2027","3","5pctAnnChangeNsamp20Model"
432592,850225,0.330114,0.690103,1.01642,NA,NA,NA,"2012","constGrowthfixedParamsEM_EM_2027","3","5pctAnnChangeNsamp20Model"
269666,2043030,0.290893,0.70748,0.633609,NA,NA,12.5049,"2013","constGrowthfixedParamsEM_EM_2027","3","5pctAnnChangeNsamp20Model"
176661,3266830,0.135636,0.353977,0.415085,NA,NA,NA,"2014","constGrowthfixedParamsEM_EM_2027","3","5pctAnnChangeNsamp20Model"
155579,850537,0.00257098,0.00577931,0.36555,NA,NA,NA,"2015","constGrowthfixedParamsEM_EM_2027","3","5pctAnnChangeNsamp20Model"
177409,2354500,0.0863326,0.147813,0.416842,NA,NA,NA,"2016","constGrowthfixedParamsEM_EM_2027","3","5pctAnnChangeNsamp20Model"
166568,1486200,0.100644,0.136599,0.391369,NA,NA,NA,"2017","constGrowthfixedParamsEM_EM_2027","3","5pctAnnChangeNsamp20Model"
160725,2619550,0.145467,0.256047,0.377641,NA,NA,NA,"2018","constGrowthfixedParamsEM_EM_2027","3","5pctAnnChangeNsamp20Model"
150258,1474320,0.167925,0.2783,0.353048,NA,NA,NA,"2019","constGrowthfixedParamsEM_EM_2027","3","5pctAnnChangeNsamp20Model"
154508,630621,0.0355465,0.0689638,0.363034,NA,NA,NA,"2020","constGrowthfixedParamsEM_EM_2027","3","5pctAnnChangeNsamp20Model"
154529,1472500,1.08361e-06,1.40992e-06,0.363083,NA,NA,NA,"2021","constGrowthfixedParamsEM_EM_2027","3","5pctAnnChangeNsamp20Model"
134182,750507,0.00184657,0.004459,0.315276,NA,NA,NA,"2022","constGrowthfixedParamsEM_EM_2027","3","5pctAnnChangeNsamp20Model"
109756,1627960,0.215496,0.406392,0.257884,NA,NA,NA,"2023","constGrowthfixedParamsEM_EM_2027","3","5pctAnnChangeNsamp20Model"
101190,86893.7,0.589691,1.33432,0.237758,NA,NA,NA,"2024","constGrowthfixedParamsEM_EM_2027","3","5pctAnnChangeNsamp20Model"
75122.4,319987,0.453182,1.0444,0.176508,NA,NA,NA,"2025","constGrowthfixedParamsEM_EM_2027","3","5pctAnnChangeNsamp20Model"
48362.1,75027.9,0.00588407,0.01488,0.113632,NA,NA,NA,"2026","constGrowthfixedParamsEM_EM_2027","3","5pctAnnChangeNsamp20Model"
21311.8,837608,0.690069,1.8654,0.0500744,NA,NA,9.96702,"2027","constGrowthfixedParamsEM_EM_2027","3","5pctAnnChangeNsamp20Model"
18137.5,726992,2.94493e-05,4.28171e-05,0.042616,0.21485,0.0331217,NA,"2028","constGrowthfixedParamsEM_EM_2027","3","5pctAnnChangeNsamp20Model"
2582890,31780200,0.328763,0.0437818,19.2697,NA,NA,14.7644,"2000","constGrowthfixedParamsEM_EM_2028","3","5pctAnnChangeNsamp20Model"
2295890,11138800,0.0269211,0.0208259,17.1285,NA,NA,NA,"2001","constGrowthfixedParamsEM_EM_2028","3","5pctAnnChangeNsamp20Model"
2269830,81118000,0.0241241,0.0165136,16.9341,NA,NA,NA,"2002","constGrowthfixedParamsEM_EM_2028","3","5pctAnnChangeNsamp20Model"
2591430,59773900,0.0550242,0.015605,19.3334,NA,NA,NA,"2003","constGrowthfixedParamsEM_EM_2028","3","5pctAnnChangeNsamp20Model"
4099500,68299000,0.0190222,0.0101476,30.5844,NA,NA,NA,"2004","constGrowthfixedParamsEM_EM_2028","3","5pctAnnChangeNsamp20Model"
5117770,310030,0.0441691,0.0141974,38.1811,NA,NA,NA,"2005","constGrowthfixedParamsEM_EM_2028","3","5pctAnnChangeNsamp20Model"
5188210,717384,0.0307372,0.0258569,38.7067,NA,NA,NA,"2006","constGrowthfixedParamsEM_EM_2028","3","5pctAnnChangeNsamp20Model"
3673110,1593600,0.0254251,0.0312278,27.4033,NA,NA,NA,"2007","constGrowthfixedParamsEM_EM_2028","3","5pctAnnChangeNsamp20Model"
2185110,141571,0.0449258,0.0791486,16.302,NA,NA,NA,"2008","constGrowthfixedParamsEM_EM_2028","3","5pctAnnChangeNsamp20Model"
1247150,1694670,0.233803,0.0821973,9.3044,NA,NA,NA,"2009","constGrowthfixedParamsEM_EM_2028","3","5pctAnnChangeNsamp20Model"
700017,91495,0.344006,0.113327,5.22248,NA,NA,NA,"2010","constGrowthfixedParamsEM_EM_2028","3","5pctAnnChangeNsamp20Model"
383003,163968,0.390098,0.24912,2.85739,NA,NA,NA,"2011","constGrowthfixedParamsEM_EM_2028","3","5pctAnnChangeNsamp20Model"
182635,1141800,0.443984,0.606952,1.36255,NA,NA,NA,"2012","constGrowthfixedParamsEM_EM_2028","3","5pctAnnChangeNsamp20Model"
51672.7,37756.4,0.416412,1.16461,0.385505,NA,NA,NA,"2013","constGrowthfixedParamsEM_EM_2028","3","5pctAnnChangeNsamp20Model"
36945.2,5551.55,0.264341,0.540421,0.27563,NA,NA,10.5172,"2014","constGrowthfixedParamsEM_EM_2028","3","5pctAnnChangeNsamp20Model"
30474.9,5452.01,0.014508,0.0118071,0.227358,NA,NA,NA,"2015","constGrowthfixedParamsEM_EM_2028","3","5pctAnnChangeNsamp20Model"
19364.1,28582.4,0.27022,0.600992,0.144466,NA,NA,NA,"2016","constGrowthfixedParamsEM_EM_2028","3","5pctAnnChangeNsamp20Model"
7174.84,76011.4,0.411177,1.07461,0.0535279,NA,NA,NA,"2017","constGrowthfixedParamsEM_EM_2028","3","5pctAnnChangeNsamp20Model"
2403.43,707995,0.405898,0.567513,0.0179308,NA,NA,NA,"2018","constGrowthfixedParamsEM_EM_2028","3","5pctAnnChangeNsamp20Model"
9476.78,1013750,0.45436,1.5896,0.0707015,NA,NA,NA,"2019","constGrowthfixedParamsEM_EM_2028","3","5pctAnnChangeNsamp20Model"
30033.7,70121.6,0.356245,0.290856,0.224066,NA,NA,NA,"2020","constGrowthfixedParamsEM_EM_2028","3","5pctAnnChangeNsamp20Model"
45327.5,1686040,2.48966e-06,1.91395e-06,0.338166,NA,NA,NA,"2021","constGrowthfixedParamsEM_EM_2028","3","5pctAnnChangeNsamp20Model"
53145,1942890,0.00860954,0.000957837,0.396489,NA,NA,NA,"2022","constGrowthfixedParamsEM_EM_2028","3","5pctAnnChangeNsamp20Model"
78015.7,506268,0.306057,0.36199,0.582036,NA,NA,NA,"2023","constGrowthfixedParamsEM_EM_2028","3","5pctAnnChangeNsamp20Model"
110584,218887,0.425316,0.820012,0.825016,NA,NA,NA,"2024","constGrowthfixedParamsEM_EM_2028","3","5pctAnnChangeNsamp20Model"
63762.9,692044,0.384686,0.94497,0.475703,NA,NA,NA,"2025","constGrowthfixedParamsEM_EM_2028","3","5pctAnnChangeNsamp20Model"
31893.6,15115.9,0.0156685,0.00121901,0.237942,NA,NA,NA,"2026","constGrowthfixedParamsEM_EM_2028","3","5pctAnnChangeNsamp20Model"
34236.1,80580400,0.179994,0.175973,0.255418,NA,NA,NA,"2027","constGrowthfixedParamsEM_EM_2028","3","5pctAnnChangeNsamp20Model"
